Unnamed: 0,drama_type,speaker,sex,job,job_category,social_class,text,progress,short_name
1182,drama,Frau Sutter,F,,,,"
          
Frau Sutter

          
(zu Frau Thomas):

          
Was will m'r mache, wenn m'r so gebitt wurd. 
          
(Zu Célestine)
 Ehen bon, kannsch noch e bissel bliewe. Am halwer nine bisch m'r awer hunte,
          nit daß i di hole mueß.

        
",84,greber-d-jumpfer-prinzesse
1183,drama,Célestine,F,,,,"
          
Célestine:

          
Ich kumme pünktlich, Mamme.

        
",84,greber-d-jumpfer-prinzesse
1184,drama,Jeanne,F,,,,"
          
Jeanne:

          
Ich sorj drfor. Wenn 's Zitt’ isch, ze schick i's nab.

        
",84,greber-d-jumpfer-prinzesse
1185,drama,Frau Sutter,F,,,,"
          
Frau Sutter

          
(zu Jeanne):

          
Sie wisse doch au, Ihr Huchzytt kummt denne-n-Owe.

        
",84,greber-d-jumpfer-prinzesse
1186,drama,Jeanne,F,,,,"
          
Jeanne:

          
Ich weiß. — 
          
(zu Célestine)
 kumme, Kind. Un jetz verzähl m'r noch emol, wie zellemols d'r hochwürdig
          Herr Bischof gsaat het.

        
",84,greber-d-jumpfer-prinzesse
1187,drama,Célestine,F,,,,"
          
Célestine:

          
Gern Mamsell Jeanne 
          
(beide nach rechts ab),

        
",84,greber-d-jumpfer-prinzesse
1188,drama,Frau Thomas,F,,,,"
          
Frau Thomas:

          
Was redt Sie do vum e Huchzytt ?

        
",84,greber-d-jumpfer-prinzesse
1189,drama,Frau Sutter,F,,,,"
          
Frau Sutter:

          
Dis isch doch nix Neij's meh.

        
",84,greber-d-jumpfer-prinzesse
1190,drama,Frau Thomas,F,,,,"
          
Frau Thomas:

          
Mais je vous en prie. — 's Jeanne ? Un jetz? Macht Sie doch ken Gspaß. Mit wem denn ?

        
",85,greber-d-jumpfer-prinzesse
1191,drama,Frau Sutter,F,,,,"
          
Frau Sutter:

          
Ei mit'm Herr Albert. Un in e paar Daa soll schun Huchzytt sin.

        
",85,greber-d-jumpfer-prinzesse
1192,drama,Frau Thomas,F,,,,"
          
Frau Thomas:

          
Jetz saa i awer nix meh.

        
",85,greber-d-jumpfer-prinzesse
1193,drama,Frau Sutter,F,,,,"
          
Frau Sutter:

          
gelte Sie.

        
",85,greber-d-jumpfer-prinzesse
1194,drama,Frau Thomas,F,,,,"
          
Frau Thomas:

          
Ich hab mich doch Allewil gfröujt, wurum der Sundaa for Sundaa bim Aelterer Schmelzer ghuckt isch. —
          Jetz, ""Frau Singen"" hört sich au nit üwel an.

        
",85,greber-d-jumpfer-prinzesse
1195,drama,Frau Sutter,F,,,,"
          
Frau Sutter:

          
Jojo!

        
",85,greber-d-jumpfer-prinzesse
1196,drama,Frau Thomas,F,,,,"
          
Frau Thomas:

          
Dis isch awer ken Partie noch d'r Madamen Schmelzer ihrem goüt.

        
",85,greber-d-jumpfer-prinzesse
1197,drama,Frau Sutter,F,,,,"
          
Frau Sutter:

          
Hm, — — schlechten isch die Partie nit gradi. Denkt Sie nur, d'r Herr Albert het sich e Schön
          Schlossersbüdik kauft in d'r Wiß- dhurnstroß. Vier Gselle schaffe drinne ohne de Meischter. Un alles
          baar bezahlt.

        
",85,greber-d-jumpfer-prinzesse
1198,drama,Frau Thomas,F,,,,"
          
Frau Thomas:

          
Ei was! dis het m'r jetz nit hinter'm gsuecht.

        
",85,greber-d-jumpfer-prinzesse
1199,drama,Frau Sutter,F,,,,"
          
Frau Sutter:

          
Er soll sich e Dheil vum Gald gelehnt han.

        
",85,greber-d-jumpfer-prinzesse
1200,drama,Frau Thomas,F,,,,"
          
Frau Thomas:

          
Dis macht nix. Er isch e Guten un gschickter Arweiter.

        
",85,greber-d-jumpfer-prinzesse
1201,drama,Frau Sutter,F,,,,"
          
Frau Sutter :

          
Dis isch'r. Dis mueß 'm d'r Näid lon. Er het au e-n-Erfindung gemachti, wo'r mit viel Benefice
          verkauft het.

        
",85,greber-d-jumpfer-prinzesse
1202,drama,Frau Thomas,F,,,,"
          
Frau Thomas :

          
Soso! Wie isch denn 's Jeanne zuem?

        
",85,greber-d-jumpfer-prinzesse
1203,drama,Frau Sutter,F,,,,"
          
Frau Sutter:

          
Poh... ich wur nit Rechte klüg üs dere Gschicht. — 's isch halte im Bäbbe Schmelzer siner höchscht
          Winsch gsin . . ..

        
",85,greber-d-jumpfer-prinzesse
1204,drama,Frau Thomas,F,,,,"
          
Frau Thomas:

          
Un jetz soll schun Huchzytt gemachti wäre ?

        
",86,greber-d-jumpfer-prinzesse
1205,drama,Frau Sutter,F,,,,"
          
Frau Sutter:

          
Mais certainement.

        
",86,greber-d-jumpfer-prinzesse
1206,drama,Frau Thomas,F,,,,"
          
Frau Thomas:

          
Wurum dis?

        
",86,greber-d-jumpfer-prinzesse
1207,drama,Frau Sutter,F,,,,"
          
Frau Sutter:

          
Ja‚, do fröuijt Sie mich ze viel. Wenn ich dis selbscht nur kapire könnt. 's isch eenfach e Sünde, daß
          m'r nit emol 's Leid-Johr üshalt. Gitt Sie emol Achdung, eb dis Guten üsschlitzt.

        
",86,greber-d-jumpfer-prinzesse
1208,drama,Frau Thomas,F,,,,"
          
Frau Thomas :

          
's nemmt mich awer doch Wunder, daß 's Jeanne sich druff inloßt! So e seriösi, frommi Person.

        
",86,greber-d-jumpfer-prinzesse
1209,drama,Frau Sutter,F,,,,"
          
Frau Sutter:

          
's Jeanne dhued, was sini Müâter sät, sunsch nix.

        
",86,greber-d-jumpfer-prinzesse
1210,drama,Frau Thomas,F,,,,"
          
Frau Thomas:

          
Was könnt denn d'Schmelzere for e Raison drfor han ?

        
",86,greber-d-jumpfer-prinzesse
1211,drama,Frau Sutter,F,,,,"
          
Frau Sutter:

          
Was weiß ich; höchstens daß sie fuehricht, im Herr Albert könnt's lid wäre. Un do isch sie ganz letzi
          dran. Dis kummt nie vor. Do mueßt m'r d'r Herr Albert nit kenne.

        
",86,greber-d-jumpfer-prinzesse
1212,drama,Frau Thomas,F,,,,"
          
Frau Thomas:

          
Dis meinen ich jetz awer au.

        
",86,greber-d-jumpfer-prinzesse
1213,drama,Frau Sutter,F,,,,"
          
Frau Sutter:

          
unde uns gsaat: ich Glöüwe, 's isch wäje de Kinder vun d'r Madamenen Schwindt. Was die arm Frau
          durichmache mueß! Hört Sie doch: zuem erschte isch 's Juliette mit eme Typ üf Köln durichgebrennt,
          weiß Gott, was es do triebt. Zuem zweite isch d'r Schosseff, wo Saldote isch gsin, vum Militär eweck,
          ich weiß nit wäje was, un soll nächschtens schüschiert wäre. E paar Johr Dhurn wurd's schun gen,
          affin,
          
e drecketi Gschicht. Un d'r Scharel, wo sie noch ihri einzige Hoffe drüf g’fitzti het,
          der isch noch ärjer als wie die zwei ältschte mit-nander. Wie gsaat, die arm Frau Schwindt het mit ihre
          Kinder d'gröscht Malschance, wo's gitt, un wil sie jetz emol d'Schweschter vun d'r Madamenen Schmelzer
          isch, ze fuehricht die — vermueth ich mir -, daß d'r Albert mit dere Sippschaft nix will ze dhuen han; un
          do will sie halte die Gschicht ferdi mache, je gschwinder, je besser.

        
",86,greber-d-jumpfer-prinzesse
1214,drama,Frau Thomas,F,,,,"
          
Frau Thomas:

          
Dis wärd awer doch e komischer Grund for e Huchzytt, for zeruckzegehn.

        
",86,greber-d-jumpfer-prinzesse
1215,drama,Frau Sutter,F,,,,"
          
Frau Sutter:

          
Min sechs ja. Un do mueß m'r noch drzue d'r Albert kenne! Wenn jeds üs d'r Famili e Zuchthiesler
          wär, dis wärd'm ganz egal, so rawiat isch'r üf dis Maidl versesse.

        
",86,greber-d-jumpfer-prinzesse
1216,drama,Frau Thomas,F,,,,"
          
Frau Thomas:

          
Liawe Madamen Schmelzer! Daß m'r eso eß widdersehn! Sie het ihre Liawe Mænner verloren, eso e Liawer,
          Guten Mænner. 's mueß e verschreck kreuz for sie sin gsin. Exküsiert Sie vielmols, daß ich nit zuem
          Doote-n-Amt eruff bin kumme. Awer vous savez, ich hab de faire-part e Daa ze spoot kreijt, un wie arig
          m'r dis isch gsin...

        
",86,greber-d-jumpfer-prinzesse
1217,drama,Jakob Schmelzer,M,,,,"
          
Frau Schmelzer

          
(drückt ihr die Hand).

        
",86,greber-d-jumpfer-prinzesse
1218,drama,Frau Thomas,F,,,,"
          
Frau Thomas:

          
'r het doch e leichte Dood ghet?

        
",87,greber-d-jumpfer-prinzesse
1219,drama,Jakob Schmelzer,M,,,,"
          
Frau Schmelzer:

          
Nein, Frau Thomas. Licht isch d'r Dood nit gsin, wo'r het ghet. 's isch'm ari Schwer gfalle, for
          Abschied ze nemme.

        
",87,greber-d-jumpfer-prinzesse
1220,drama,Frau Thomas,F,,,,"
          
Frau Thomas:

          
D'r arm Herr Schmelzer!

        
",87,greber-d-jumpfer-prinzesse
1221,drama,Jakob Schmelzer,M,,,,"
          
Frau Schmelzer:

          
Die sin meh ze bedüre, wo zeruckbliewe, Frau Thomas.

        
",87,greber-d-jumpfer-prinzesse
1222,drama,Frau Sutter,F,,,,"
          
Frau Sutter:

          
Denkt Sie nit so viel dran. 's isch jetz doch nit ze-n-ändre.

        
",87,greber-d-jumpfer-prinzesse
1223,drama,Jakob Schmelzer,M,,,,"
          
Frau Schmelzer:

          
's wär ze-n-ändre gsin, Frau Sütter.

        
",87,greber-d-jumpfer-prinzesse
1224,drama,Albert Sänger,M,locksmith,crafts,lower_middle_class,"
          
Albert:

          
Sin doch nur ruewie, Mamme. Ihr brüche-n-eich ken Reprosche ze mache. — 's wurd sich ball widder
          bessere. Wenn ich jetz ghyroth bin, bliewe-n-er bi eß, un Guten solle-n-er's han, wenn ich eich saa; es
          soll eich an nix fähle.

        
",87,greber-d-jumpfer-prinzesse
1225,drama,Jeanne-Louise Schwindt,F,,,,"
          
Frau Schwindt:

          
's geht alles erum. Dis isch nur d'erscht Zitt’.

        
",87,greber-d-jumpfer-prinzesse
1226,drama,Jakob Schmelzer,M,,,,"
          
Frau Schmelzer:

          
Sehne Sie, Frau Thomas, wenn ich so durich d'Stuwwe geh, ze kummt m'r alles so läre vor. Jeds Plätzel
          het jo sini Bedittung un Erinnerung ghet for uns. M'r han doch fascht zwanzig Johr do hinne gehüüst
          mitnand. Un do bild im m'r immer in, ich mueß meinen Mænner höre un sehn, un do suche ich ne als, un find
          ne nit.

        
",87,greber-d-jumpfer-prinzesse
1227,drama,Frau Thomas,F,,,,"
          
Frau Thomas:

          
'r het's jetz besser als mir. Dis mueß Ihr Droscht sin.

        
",87,greber-d-jumpfer-prinzesse
1228,drama,Jakob Schmelzer,M,,,,"
          
Frau Schmelzer:

          
Un doch!

        
",87,greber-d-jumpfer-prinzesse
1229,drama,Jeanne-Louise Schwindt,F,,,,"
          
Frau Schwindt:

          
Der Droscht isch halte au e bissel arig schwächer.

        
",87,greber-d-jumpfer-prinzesse
1230,drama,Frau Sutter,F,,,,"
          
Frau Sutter:

          
Jeder Droscht isch finalement schwächer, wil's halte nur e Droscht isch.

        
",87,greber-d-jumpfer-prinzesse
1231,drama,Frau Thomas,F,,,,"
          
Frau Thomas:

          
Je vous laisse. In eim vun de nächschte Däj kumme ich emol lueje, was, ihr Mache 
          
(verabschiedet sich; im Abgehen zu Frau Sutter)
 Ich meinen, sie hätt m'r au könnte merci
          saaue for die Kron, wo ich ere g’schickt hab (ab).

        
",87,greber-d-jumpfer-prinzesse
1232,drama,Jakob Schmelzer,M,,,,"
          
Frau Schmelzer:

          
Wo sin denn d'Brief un d'Schrifte vun mim Mænner ?

        
",88,greber-d-jumpfer-prinzesse
1233,drama,Frau Sutter,F,,,,"
          
Frau Sutter:

          
D'r Herr Wurster het sie eweckgemacht.

        
",88,greber-d-jumpfer-prinzesse
1234,drama,Jakob Schmelzer,M,,,,"
          
Frau Schmelzer:

          
D'r Herr Wurster ? — Eweckgemacht ?

        
",88,greber-d-jumpfer-prinzesse
1235,drama,Frau Sutter,F,,,,"
          
Frau Sutter:

          
Ja‚.

        
",88,greber-d-jumpfer-prinzesse
1236,drama,Jakob Schmelzer,M,,,,"
          
Frau Schmelzer:

          
Wo anne denn?

        
",88,greber-d-jumpfer-prinzesse
1237,drama,Frau Sutter,F,,,,"
          
Frau Sutter:

          
... Dis weiß ich jetz nit gradi.

        
",88,greber-d-jumpfer-prinzesse
1238,drama,Jakob Schmelzer,M,,,,"
          
Frau Schmelzer

          
(gereizt):

          
Ze wur ich mit'm Jeanne suche, bis daß ich sie find. — 's isch jo noch 's letscht, was ich hab vum!
          
(nach links ab)

        
",88,greber-d-jumpfer-prinzesse
1239,drama,Albert Sänger,M,locksmith,crafts,lower_middle_class,"
          
Albert:

          
Sie mueß widder in Ordnung kumme, 's isch höchschti Zitt’ !

        
",88,greber-d-jumpfer-prinzesse
1240,drama,Jeanne-Louise Schwindt,F,,,,"
          
Frau Schwindt:

          
Zell schun. Glöüwe Sie awer im Arnscht, dis wurd andersch, wenn Sie je Hohzitt mache, Herr Albert
          ?

        
",88,greber-d-jumpfer-prinzesse
1241,drama,Albert Sänger,M,locksmith,crafts,lower_middle_class,"
          
Albert:

          
Ich Hoffe's emol secher, Madamen Schwindt.

        
",88,greber-d-jumpfer-prinzesse
1242,drama,Jeanne-Louise Schwindt,F,,,,"
          
Frau Schwindt:

          
Wenn Sie sich nur nit trumpier. — Drno han Sie ze weni an sich selbscht gedenkt.

        
",88,greber-d-jumpfer-prinzesse
1243,drama,Albert Sänger,M,locksmith,crafts,lower_middle_class,"
          
Albert:

          
Wieso dis ?

        
",88,greber-d-jumpfer-prinzesse
1244,drama,Jeanne-Louise Schwindt,F,,,,"
          
Frau Schwindt:

          
Es wurd ne viel bi de Litt Schade, denke Sie dran.

        
",88,greber-d-jumpfer-prinzesse
1245,drama,Albert Sänger,M,locksmith,crafts,lower_middle_class,"
          
Albert:

          
Mini Privatsache gen Nieme nix an. Un ich lid nit, daß sich ebber drin meliert.

        
",88,greber-d-jumpfer-prinzesse
1246,drama,Jeanne-Louise Schwindt,F,,,,"
          
Frau Schwindt:

          
Dis isch alles Schön un Guten gsaat. Un ich wär d'Letscht, wo d'Nas in Saches ninsteckt, wo mich nix
          angehn. Genn Sie awer Achdung, d'Litt wäre's rebbediere: dis isch e Frivolität, de Bäbbe nit ruewie im
          Grab schloofe ze lon.

        
",89,greber-d-jumpfer-prinzesse
1247,drama,Albert Sänger,M,locksmith,crafts,lower_middle_class,"
          
Albert:

          
Dis glauw’ Sie doch selbscht nit, Frau Schwindt.

        
",89,greber-d-jumpfer-prinzesse
1248,drama,Jeanne-Louise Schwindt,F,,,,"
          
Frau Schwindt:

          
Sie könne jo mache wie Sie wölle. Eb Sie jetz hyrothe oder nit, ich hab jo nix drvun. Awer ich
          versichere Sie, wenn Sie dis dhuen, ze-n-isch dis schun vun vorne-n-eweck e Make for Ihri Famili. Ich
          saa's wie ich's denk, Herr Albert.

        
",89,greber-d-jumpfer-prinzesse
1249,drama,Frau Sutter,F,,,,"
          
Frau Sutter:

          
Un ich mueß d'r Frau Schwindt ganz erecht gen.

        
",89,greber-d-jumpfer-prinzesse
1250,drama,Albert Sänger,M,locksmith,crafts,lower_middle_class,"
          
Albert:

          
Was soll i denn awer mache? Sie wisse doch, daß es d'r Herzeswunsch vun d'r Madamen Schmelzer
          isch.

        
",89,greber-d-jumpfer-prinzesse
1251,drama,Jeanne-Louise Schwindt,F,,,,"
          
Frau Schwindt:

          
Was die sät, isch doch noch langer ken Evangelium. Stibbere sie sich drgeje. Saaue Sie eenfach nein!
          Sie sin doch Ihr ayener Herr. Sie brüche doch nit noch ere fremde Pfiff ze Tänzer. Genn Sie Achdung!
          Wenn Sie nit dhuen wie ich 'ne saa, ze wäre Sie's noch bittrer bereije.

        
",89,greber-d-jumpfer-prinzesse
1252,drama,Albert Sänger,M,locksmith,crafts,lower_middle_class,"
          
Albert:

          
Ich gibb jo gern zue, daß . . .

        
",89,greber-d-jumpfer-prinzesse
1253,drama,Jeanne-Louise Schwindt,F,,,,"
          
Frau Schwindt:

          
Wenn sie ihre Ropf üfsetzt, setze Sie ihre doch au üf. 's Jeanne wurd schun zefriede sin. — Do
          heißt's e bissel Energie zeije.
          
Wenn's ne awer ganz egal isch, was m'r üwer Sie un Ihri Frau babbelt . . ..

        
",89,greber-d-jumpfer-prinzesse
1254,drama,Albert Sänger,M,locksmith,crafts,lower_middle_class,"
          
Albert:

          
Bhüt eß Gott . . . . so isch's jetz au nit gradi. 
          
(Frau Schmelzer von links; hat den Hut; abgelegt.)

        
",89,greber-d-jumpfer-prinzesse
1255,drama,Jeanne-Louise Schwindt,F,,,,"
          
Frau Schwindt:

          
Achdung, do kummt sie. 
          
(Leise zu Frau Sutter)
 Ich geh gschwind; nit daß sie meint, ich will ihre Plan
          konterkarriere 
          
(ab).

        
",89,greber-d-jumpfer-prinzesse
1256,drama,Jakob Schmelzer,M,,,,"
          
Frau Schmelzer:

          
Albert — — gradi kummt m'r ebbs in — hit het m'r d'r Herr Pfarrer gsaat, de sollsch Morjen
          e-n-Auesblick mit'm Jeanne in's Pfarrhüs kumme.

        
",89,greber-d-jumpfer-prinzesse
1257,drama,Albert Sänger,M,locksmith,crafts,lower_middle_class,"
          
Albert:

          
Wurum ?

        
",89,greber-d-jumpfer-prinzesse
1258,drama,Jakob Schmelzer,M,,,,"
          
Frau Schmelzer:

          
Ich weiß nit. Uff jede Fal wäje d'r Huchzytt.

        
",89,greber-d-jumpfer-prinzesse
1259,drama,Albert Sänger,M,locksmith,crafts,lower_middle_class,"
          
Albert:

          
Morjen wur i küm d'r Zitt’ han.

        
",89,greber-d-jumpfer-prinzesse
1260,drama,Jakob Schmelzer,M,,,,"
          
Frau Schmelzer:

          
Du muesch d'r Zitt’ han. Un wenn d'sie nit hesch, ze machsch d'r sie.

        
",90,greber-d-jumpfer-prinzesse
1261,drama,Albert Sänger,M,locksmith,crafts,lower_middle_class,"
          
Albert:

          
Es wurd nit eso pressiere.

        
",90,greber-d-jumpfer-prinzesse
1262,drama,Jakob Schmelzer,M,,,,"
          
Frau Schmelzer:

          
Wenn doch am nächschte Dienschdaa Huchzytt soll sin....

        
",90,greber-d-jumpfer-prinzesse
1263,drama,Albert Sänger,M,locksmith,crafts,lower_middle_class,"
          
Albert:

          
Höre, Mamme, . . . . wer weiß bis. . . . so secher isch's doch noch nit . . . . ich hab nämlich
          Bedenke bekomm . . . . ernschthafti Bedenke.

        
",90,greber-d-jumpfer-prinzesse
1264,drama,Jakob Schmelzer,M,,,,"
          
Frau Schmelzer :

          
Was for Bedenke?

        
",90,greber-d-jumpfer-prinzesse
1265,drama,Albert Sänger,M,locksmith,crafts,lower_middle_class,"
          
Albert:

          
Könnt m'r's nit noch e paar Monet nüsschiewle . . . m'r dhäd jo sunsch de Litt d'Miler uffrisse
          ....

        
",90,greber-d-jumpfer-prinzesse
1266,drama,Jakob Schmelzer,M,,,,"
          
Frau Schmelzer

          
(wie elektrisiert):

          
Nüsschiewle!!?

        
",90,greber-d-jumpfer-prinzesse
1267,drama,Albert Sänger,M,locksmith,crafts,lower_middle_class,"
          
Albert:

          
Ja‚, Mamme, ich denk emol, 's isch besser eso.

        
",90,greber-d-jumpfer-prinzesse
1268,drama,Jakob Schmelzer,M,,,,"
          
Frau Schmelzer:

          
Un jetz saasch dü mir dis? Jetz, wo m'r alles so witt han, daß d'r letscht Winsch vun mim Mænner in
          Erfüllung kann gehn? Jetz, wo de siehsch, wie dis Kind als blässer wurd un blässer for Herzweh? Jetz,
          wo de gradi ewwe gsaat hesch, 's wurd alles besser wäre, wenn ihr ghyroth sin? — — Albert, dü hesch's
          mim Mænner üf'm Doodsbett Verspräche, daß de min Kind hyrothsch, so ball wie's möjli isch; dü hesch'm 's
          Woorte gen, daß de ne remplaciere witt, wenn er nimmi do isch. Vun sim Doodsbett eweck bin ich üf
          d'Märerie geloffe un hab alles in's Gleich gebroocht, vor Pfarrer un l'abbé bin ich üf de Kneij erum
          gerutscht, for's durichzedrucke — — Un jetz üf's mol soll d'Huchzytt nüsgschiewelt wäre?! Albert,
          Albert, dis saasch dü nit üs dir . . . . do steckt ebber andersch drhinter. Ich fröuj dich jetzt un dü
          gibsch mir Antwort, wer het dir denne Idee gen?

        
",90,greber-d-jumpfer-prinzesse
1269,drama,Albert Sänger,M,locksmith,crafts,lower_middle_class,"
          
Albert:

          
Ich mueß saaue . . . . d'Madamen Schwindt het mich druff uffmeriksam gemachti, daß . . . .

        
",90,greber-d-jumpfer-prinzesse
1270,drama,Jakob Schmelzer,M,,,,"
          
Frau Schmelzer

          
(im höchsten Affekt):

          
Mini Schweschter ?
          
(verzweifelnd)
 Mini Schweschter!

        
",90,greber-d-jumpfer-prinzesse
1271,drama,Frau Sutter,F,,,,"
          
Frau Sutter:

          
Kalmiert Sie sich doch, Frau Schmelzer, was het sie denn?

        
",90,greber-d-jumpfer-prinzesse
1272,drama,Albert Sänger,M,locksmith,crafts,lower_middle_class,"
          
Albert

          
(betreten):

          
Awer ich Bitt Eich, Mamme, so isch's jo nit gemeint gsin . . . Wenn Ihr druff bstehn .....
          nadierlich, ze bliebs bim alter . . . . min Woorte druff . . . . do ham'r mini Hand . . . .
          

          
(Frau Schmelzer ergreift sie hastig)
 was ich Versprechen, dis halte ich. — Ich kumme noch
          denne Owe here, no wölle m'r alles in Ordnung bringe 
          
(ab).

        
",90,greber-d-jumpfer-prinzesse
1273,drama,Jakob Schmelzer,M,,,,"
          
Frau Schmelzer:

          
Madamen Sütter, sie will uns verdärwe !

        
",90,greber-d-jumpfer-prinzesse
1274,drama,Frau Sutter,F,,,,"
          
Frau Sutter:

          
Vun wem redt Sie do?

        
",91,greber-d-jumpfer-prinzesse
1275,drama,Jakob Schmelzer,M,,,,"
          
Frau Schmelzer:

          
Vun minere Schweschter. verdärwe will sie uns, glaubt Sie mir, verdärwe.

        
",91,greber-d-jumpfer-prinzesse
1276,drama,Frau Sutter,F,,,,"
          
Frau Sutter:

          
Weiß nit. — Wenn sie jetz au geroothe het, d'Huchzytt nüszeschiewle, ze find ich emol...

        
",91,greber-d-jumpfer-prinzesse
1277,drama,Jakob Schmelzer,M,,,,"
          
Frau Schmelzer:

          
Sie het's awer nit derfe roothe, sie nit.

        
",91,greber-d-jumpfer-prinzesse
1278,drama,Frau Sutter,F,,,,"
          
Frau Sutter:

          
Dis versteh ich nit.

        
",91,greber-d-jumpfer-prinzesse
1279,drama,Jakob Schmelzer,M,,,,"
          
Frau Schmelzer:

          
Dis kann Sie au nit verstehn. Un doch isch's eso. O ich unglüklichi Frau!

        
",91,greber-d-jumpfer-prinzesse
1280,drama,Frau Sutter,F,,,,"
          
Frau Sutter:

          
Sie mache sich awer wirklich unöthig chagrin. 's isch jetz doch alles Guten. Sie hört jo, 's wurd so
          gemachti, wie Sie will.

        
",91,greber-d-jumpfer-prinzesse
1281,drama,Jakob Schmelzer,M,,,,"
          
Frau Schmelzer

          
(vor sich hinbrütend):

          
Ich hab awer au alles üf's spielen gsetzt, alles.

        
",91,greber-d-jumpfer-prinzesse
1282,drama,Frau Sutter,F,,,,"
          
Frau Sutter

          
(für sich):

          
Wenn sie nur nit de Vrstand verliert, Jetz versteh ich sie schun gar nimmi. 
          
(Kopfschüttelnd ab).

        
",91,greber-d-jumpfer-prinzesse
1283,drama,Jakob Schmelzer,M,,,,"
          
Frau Schmelzer:

          
Sie will uns verdärwe ! Sie wurd's au ferdi bringe 
          
(nach links ab).

        
",91,greber-d-jumpfer-prinzesse
1284,drama,Célestine,F,,,,"
          
Célestine:

          
Ja‚, 's isch m'r arig lid, Mamsell Jeanne, daß i nab mueß. Sie wisse awer doch, wie
          d'Mamme-n-isch.

        
",91,greber-d-jumpfer-prinzesse
1285,drama,Jeanne,F,,,,"
          
Jeanne:

          
Geh nur, Kind — — geh nur — — oder blie noch e-n-Auesblick, ich möcht dich noch ebbs fröuje.

        
",91,greber-d-jumpfer-prinzesse
1286,drama,Célestine,F,,,,"
          
Célestine:

          
Ich kumme jo Morjen frühj widder.

        
",91,greber-d-jumpfer-prinzesse
1287,drama,Jeanne,F,,,,"
          
Jeanne:

          
Wer weiß, was Morjen-n-isch.

        
",91,greber-d-jumpfer-prinzesse
1288,drama,Célestine,F,,,,"
          
Célestine:

          
Was Morjenn-n-isch, Mamsell Jeanne? Morjen wurd gradii so e Schön Daa sin wie hit, gradii so e blöujer
          Himmel un hel Sunneschin.

        
",92,greber-d-jumpfer-prinzesse
1289,drama,Jeanne,F,,,,"
          
Jeanne:

          
For dich secher, for mich nit.

        
",92,greber-d-jumpfer-prinzesse
1290,drama,Célestine,F,,,,"
          
Célestine:

          
Awer nein, Mamsell Jeanne. secher doch au for Sie. — Wisse Sie was, ich steh Morjen-n-am fünfe-n-üf
          ün schaff, daß i frühj ferdi bin mit minere Ärwet. No kann d'Mamme uns nit schalte. Un drno gehm'r
          widder nüs un setze-e-eß ans Wasser. — gelte Sie, 's isch Schön gsin am Wasser ?

        
",92,greber-d-jumpfer-prinzesse
1291,drama,Jeanne,F,,,,"
          
Jeanne:

          
So Schön, daß i glich widder nüs möcht. — Verlicht geh ich au noch.

        
",92,greber-d-jumpfer-prinzesse
1292,drama,Célestine,F,,,,"
          
Célestine:

          
's wurd awer jetz ball Nacht.

        
",92,greber-d-jumpfer-prinzesse
1293,drama,Jeanne,F,,,,"
          
Jeanne:

          
Loß nur. — Am wöhlschte isch m'r in d'r Nacht, wenn's ganz dunkle isch. Denn waisch, wer schlechten
          isch, der het Angst vor'm Daaueslicht.

        
",92,greber-d-jumpfer-prinzesse
1294,drama,Célestine,F,,,,"
          
Célestine

          
(lächelnd):

          
Gehn Sie doch.

        
",92,greber-d-jumpfer-prinzesse
1295,drama,Jeanne,F,,,,"
          
Jeanne:

          
secher, Celestinel, ich bin schlechten.

        
",92,greber-d-jumpfer-prinzesse
1296,drama,Célestine,F,,,,"
          
Célestine:

          
So ebbs soll m'r nit saaue. Wenn Sie schlechten sin, was solle denn andri sin ?

        
",92,greber-d-jumpfer-prinzesse
1297,drama,Jeanne,F,,,,"
          
Jeanne:

          
De kennsch mi noch nit. Sunsch dhäddsch verlicht e großer Kehr mache, for m'r nit de bonjour ze
          gen. 
          
(Célestine wischt sich die Augen)
 Was hesch?

        
",92,greber-d-jumpfer-prinzesse
1298,drama,Célestine,F,,,,"
          
Célestine:

          
So ebbs dhued m'r weh.

        
",92,greber-d-jumpfer-prinzesse
1299,drama,Jeanne,F,,,,"
          
Jeanne:

          
M'r wäre sehn.

        
",92,greber-d-jumpfer-prinzesse
1300,drama,Célestine,F,,,,"
          
Célestine:

          
Wölle m'r nit Morjen, eb daß m'r üf de Göttsacker gehn, in d'Kirich ?

        
",92,greber-d-jumpfer-prinzesse
1301,drama,Jeanne,F,,,,"
          
Jeanne

          
(erschaudernd);

          
Morjen!

        
",92,greber-d-jumpfer-prinzesse
1302,drama,Célestine,F,,,,"
          
Célestine:

          
Wurum verschreck Sie eso ?

        
",93,greber-d-jumpfer-prinzesse
1303,drama,Jeanne,F,,,,"
          
Jeanne:

          
In d'Kirich soll nur gehn, wer noch bette kann.

        
",93,greber-d-jumpfer-prinzesse
1304,drama,Célestine,F,,,,"
          
Celestine:

          
Un Sie könne nimm bette?

        
",93,greber-d-jumpfer-prinzesse
1305,drama,Jeanne,F,,,,"
          
Jeanne:

          
Ich hab's verlehrt, Célestinel.

        
",93,greber-d-jumpfer-prinzesse
1306,drama,Célestine,F,,,,"
          
Célestine:

          
Kann m'r denn dis verlehre ?

        
",93,greber-d-jumpfer-prinzesse
1307,drama,Jeanne,F,,,,"
          
Jeanne:

          
'Gewisse. Zitter Wuche bett i nimm.

        
",93,greber-d-jumpfer-prinzesse
1308,drama,Célestine,F,,,,"
          
Célestine:

          
Awer nein.

        
",93,greber-d-jumpfer-prinzesse
