Unnamed: 0,drama_type,speaker,sex,job,job_category,social_class,text,progress,short_name,numTokens,numLexTokens,avgLexVal,lexRatio
405,comedy,Herr ROTHFUCHS,M,,,,"
          
Herr Rothfuchs.

          
's isch jo ne Herr!

        
",81,lustig-im-julie-si-gheimniss,7,2,0.0,0.2857142857142857
407,comedy,Herr ROTHFUCHS,M,,,,"
          
Herr Rothfuchs.

          
Küm ha-n-i' mi Depesche furt g'spediert g'ha, so kunnt
                        noch e Brief vom Herr Stockfisch mit ere 
 Photographie
                        drin vo sin're Tochter, fir ass ich se besser erkenne
                        sott... do isch se... die isch viel schöner... die
                        g'fallt mir noch viel besser...

        
",81,lustig-im-julie-si-gheimniss,46,5,0.25994558171355825,0.10869565217391304
408,comedy,Herr FRITZ,M,,,,"
          
Fritz.

          
's isch wohr... 's isch e ganz andre Nase... wer isch
                        denn derno das gsi, wo grad vor em Julie kneit isch?

        
",81,lustig-im-julie-si-gheimniss,23,3,0.24066666666666667,0.13043478260869565
409,comedy,Herr ROTHFUCHS,M,,,,"
          
Herr Rothfuchs.

          
Isch er vor ihre kneit?

        
",81,lustig-im-julie-si-gheimniss,7,1,0.0,0.14285714285714285
411,comedy,Herr ROTHFUCHS,M,,,,"
          
Herr Rothfuchs.

          
Glaübsch's jetz bol, ass er Dinere Jumpfer Julie dr Hof
                        macht?

        
",82,lustig-im-julie-si-gheimniss,14,4,0.09375,0.2857142857142857
413,comedy,Herr ROTHFUCHS,M,,,,"
          
Herr Rothfuchs.

          
Desto besser... loss se laüfe... 's isch 's beste, wo De
                        mache kasch
(fir sich)
 ich ha d'Parthie g'wunne.

        
",82,lustig-im-julie-si-gheimniss,24,3,0.0,0.125
414,comedy,Herr FRITZ,M,,,,"
          
Fritz.

          
O Herr Rothfuchs!... hi hi hi...
(er nimmt 's Nastüch
                        üse).

        
",82,lustig-im-julie-si-gheimniss,14,1,0.0,0.07142857142857142
415,comedy,Herr ROTHFUCHS,M,,,,"
          
Herr Rothfuchs.

          
Schàmsch Dü Dich nitt, z'grine wege dere...

        
",83,lustig-im-julie-si-gheimniss,10,2,0.0,0.2
416,comedy,Herr FRITZ,M,,,,"
          
Fritz.

          
Oh, wenn Sie wisse thàte... ich halt gar nimmig am
                        Lewe... gar nimmig...

        
",83,lustig-im-julie-si-gheimniss,14,2,0.20634793100056145,0.14285714285714285
417,comedy,Herr ROTHFUCHS,M,,,,"
          
Herr Rothfuchs.

          
Worum denn, Dü kasch jo genüe-n-eso finde.

        
",83,lustig-im-julie-si-gheimniss,11,2,0.0,0.18181818181818182
418,comedy,Herr FRITZ,M,,,,"
          
Fritz.

          
Oh nei... denn 's Julie isch mehr gsi fir mich as das...
                        viel mehr...

        
",83,lustig-im-julie-si-gheimniss,15,1,0.0,0.06666666666666667
419,comedy,Herr ROTHFUCHS,M,,,,"
          
Herr Rothfuchs.

          
Was isch's denn g'si?

        
",83,lustig-im-julie-si-gheimniss,7,1,0.0,0.14285714285714285
421,comedy,Herr ROTHFUCHS,M,,,,"
          
Herr Rothfuchs.

          
Eh bien, mach Dr kei bös Gebliet... ich süech Dr
                        e-n-Andere... ne riche, wo Dü hirothsch...

        
",84,lustig-im-julie-si-gheimniss,20,4,0.1364196809375461,0.2
422,comedy,Herr FRITZ,M,,,,"
          
Fritz.

          
Nei, nei... 's isch alles ferig... ich weiss jetz nit
                        meh anders z'mache, as ich stürz mi in e... Kloster!

        
",84,lustig-im-julie-si-gheimniss,22,2,0.0,0.09090909090909091
423,comedy,Herr ROTHFUCHS,M,,,,"
          
Herr Rothfuchs.

          
Zeig, bisch doch e wenig stark... b'schaü mich... ich bi
                        o in ere trürige Position...

        
",84,lustig-im-julie-si-gheimniss,17,2,0.0,0.11764705882352941
424,comedy,Herr FRITZ,M,,,,"
          
Fritz.

          
Das isch ganz ebbes anders...

        
",84,lustig-im-julie-si-gheimniss,6,2,0.197,0.3333333333333333
425,comedy,Herr ROTHFUCHS,M,,,,"
          
Herr Rothfuchs.

          
Ich, wo verliebt bi in das Portrait, weiss nitt emol, wo
                        's Original isch... wo soll ich jetz geh süeche?...

        
",85,lustig-im-julie-si-gheimniss,22,4,0.21225,0.18181818181818182
427,comedy,Herr ROTHFUCHS,M,,,,"
          
Herr Rothfuchs.

          
Oh still!... d'Polizei!... ich ha nitt an d'Polizei
                        denkt... die werde mir se scho finde! Au revoir... ich
                        will glich geh
(er laüft hinte-n-üse un rennt an dr
                        Adolph).

        
",85,lustig-im-julie-si-gheimniss,37,3,0.147,0.08108108108108109
429,comedy,Herr ROTHFUCHS,M,,,,"
          
Herr Rothfuchs.

          
Sie Flegel!

          

        
",85,lustig-im-julie-si-gheimniss,4,1,0.0,0.25
430,comedy,Herr FRITZ,M,,,,"
          
Fritz.

          
Was, er traüt wieder do ane z'ku!...

        
",86,lustig-im-julie-si-gheimniss,9,1,0.0,0.1111111111111111
431,comedy,group,sex_unknown,job_unknown,job_category_unknown,social_class_unknown,"
          
Adolph

          
(züem Herr Rothfuchs)

          
Mache Sie's eigentlig express?...

        
",86,lustig-im-julie-si-gheimniss,11,1,0.0,0.09090909090909091
432,comedy,Herr ROTHFUCHS,M,,,,"
          
Herr Rothfuchs.

          
Gehn Se geh Band haüe!...
(er geht üse).

        
",86,lustig-im-julie-si-gheimniss,12,2,0.106,0.16666666666666666
433,comedy,Herr FRITZ,M,,,,"
          
Fritz.

          
Was, Sie sin's wieder... meine Sie ebbe, ich weiss nitt,
                        ass Sie kei Jumpfre sin...

        
",86,lustig-im-julie-si-gheimniss,17,1,0.0,0.058823529411764705
434,comedy,group,sex_unknown,job_unknown,job_category_unknown,social_class_unknown,"
          
Adolph.

          
Ah, Sie wisse's... eh bien jà, ich bin e junger Mensch
                        un noch e glickliger derzüe.

        
",86,lustig-im-julie-si-gheimniss,18,3,0.5585595745833949,0.16666666666666666
435,comedy,Herr FRITZ,M,,,,"
          
Fritz.

          
Glicklig?... wie so?...

        
",87,lustig-im-julie-si-gheimniss,4,1,0.7970000000000002,0.25
436,comedy,group,sex_unknown,job_unknown,job_category_unknown,social_class_unknown,"
          
Adolph.

          
Ich bi-n-ere vorig nog'loffe un am End vo dr Gasse
                        ha-n-ich se ig'holt un ha-n-ere züeg'redt, bis ass se
                        mi ag'hört hat un jetz isch se decidiert mit mr z'ku,
                        's mag geh, wie's will!

        
",87,lustig-im-julie-si-gheimniss,44,1,0.0,0.022727272727272728
437,comedy,Herr FRITZ,M,,,,"
          
Fritz.

          
So isch's denn wohr... Se thüet alles mit Fiesse
                        trete!...

        
",87,lustig-im-julie-si-gheimniss,12,2,0.164,0.16666666666666666
438,comedy,group,sex_unknown,job_unknown,job_category_unknown,social_class_unknown,"
          
Adolph.

          
Se hat mich chargiert, ku ihre müess ere helfe
                        wandle...

        
",87,lustig-im-julie-si-gheimniss,11,2,0.0,0.18181818181818182
439,comedy,Herr FRITZ,M,,,,"
          
Fritz.

          
Das isch e-n-infamer Streich, e liederliger! un Sie
                        meine, das geht eso?...

        
",87,lustig-im-julie-si-gheimniss,15,1,0.0,0.06666666666666667
442,comedy,group,sex_unknown,job_unknown,job_category_unknown,social_class_unknown,"
          
Adolph.

          
Se thüet's nitt anderscht.

        
",88,lustig-im-julie-si-gheimniss,6,1,0.0,0.16666666666666666
445,comedy,Herr FRITZ,M,,,,"
          
Fritz.

          
Jà... elender Tropf!... ich bi-n-ihre Mann!... ich ha se
                        g'hirothe im versteckte, in Strossburg, vor zwei Monet!

        
",89,lustig-im-julie-si-gheimniss,20,4,0.10949999999999997,0.2
446,comedy,group,sex_unknown,job_unknown,job_category_unknown,social_class_unknown,"
          
Adolph.

          
Sie ihre Mann?... das verbiet ich Ihne!

        
",89,lustig-im-julie-si-gheimniss,8,2,0.21899999999999994,0.25
447,comedy,Herr FRITZ,M,,,,"
          
Fritz.

          
Ich ha stark im Sinn, Sie üse z'werfe!

        
",89,lustig-im-julie-si-gheimniss,10,1,0.0,0.1
448,comedy,group,sex_unknown,job_unknown,job_category_unknown,social_class_unknown,"
          
Adolph.

          
Wenn ich e Nàihmaschine do hätt, thàt ich's ene uf em
                        Kopf verschla!...

        
",89,lustig-im-julie-si-gheimniss,15,1,0.547,0.06666666666666667
449,comedy,Herr FRITZ,M,,,,"
          
Fritz.

          
Ah so!... wart...
(se nàmme-n-enander am Krage).

        
",89,lustig-im-julie-si-gheimniss,12,1,0.0,0.08333333333333333
450,comedy,Herr ROTHFUCHS,M,,,,"
          
Herr Rothfuchs

          
(kunnt hinte-n-ine)

          
Was git's do
(er wehrt ab; se schlen beide uf ne)

                        höre-n-uf... Sakerdie noch emol... ihr mache mr weh!

          

        
",90,lustig-im-julie-si-gheimniss,32,4,0.2775,0.125
452,comedy,Herr ROTHFUCHS,M,,,,"
          
Herr Rothfuchs.

          
Fritz!

        
",90,lustig-im-julie-si-gheimniss,3,1,0.0,0.3333333333333333
454,comedy,Herr ROTHFUCHS,M,,,,"
          
Rothfuchs.

          
Ihr sin zwei Mörder!

        
",90,lustig-im-julie-si-gheimniss,5,1,0.0,0.2
455,comedy,Herr FRITZ,M,,,,"
          
Fritz.

          
's geht uf Lewe un Tod... ich hol mine Pistole!
(er geht
                        hinte-n-üse).

        
",91,lustig-im-julie-si-gheimniss,18,6,0.2459493103335205,0.3333333333333333
456,comedy,Herr ROTHFUCHS,M,,,,"
          
Herr Rothfuchs.

          
Lehn Se ne laüfe... 's isch e Nitnutz... awer sage Se
                        mr... hàn Sie se nitt gsàh?...

        
",91,lustig-im-julie-si-gheimniss,19,1,0.0,0.05263157894736842
458,comedy,Herr ROTHFUCHS,M,,,,"
          
Herr Rothfuchs.

          
Im Herr Stockfisch si Tochter... d'Jumpfer Emma... se
                        soll doch do si... ich ha se grad g'sàh ufe geh züe dr
                        Jumpfer Julie... ich ha se glich erkennt...

        
",91,lustig-im-julie-si-gheimniss,31,6,0.09116666666666667,0.1935483870967742
459,comedy,group,sex_unknown,job_unknown,job_category_unknown,social_class_unknown,"
          
Adolph

          
(fir sich)

          
Was sàit jetz dà wieder fir Dings?

        
",91,lustig-im-julie-si-gheimniss,12,2,0.0,0.16666666666666666
460,comedy,JULIE,F,,,,"
          
Julie

          
(kunnt üse rechts)

          
Was isch denn eigentlig das fir e Làrme do!...

        
",92,lustig-im-julie-si-gheimniss,15,1,0.0,0.06666666666666667
461,comedy,Herr ROTHFUCHS,M,,,,"
          
Herr Rothfuchs.

          
Do isch jetz emol Eine... Ihre...

        
",92,lustig-im-julie-si-gheimniss,8,1,0.0,0.125
462,comedy,group,sex_unknown,job_unknown,job_category_unknown,social_class_unknown,"
          
Adolph

          
(verwundert)

          
Mine?
(fir sich)
 was isch jetz das fir e Dame?

        
",92,lustig-im-julie-si-gheimniss,16,4,0.0,0.25
463,comedy,Herr ROTHFUCHS,M,,,,"
          
Herr Rothfuchs

          
(züer Jumpfer Julie)

          
Wo isch d'Jumpfer Emma... se müess doch bi Ihre si!

        
",92,lustig-im-julie-si-gheimniss,18,3,0.0,0.16666666666666666
465,comedy,Herr ROTHFUCHS,M,,,,"
          
Herr Rothfuchs.

          
Das macht mir, ass ich se hirothe will, ich ha scho in
                        ihrem Vater g'schriwe derwege...

        
",93,lustig-im-julie-si-gheimniss,18,3,0.0,0.16666666666666666
466,comedy,group,sex_unknown,job_unknown,job_category_unknown,social_class_unknown,"
          
Adolph.

          
Sie wànn se hirothe?... awer armer Herr Rothfuchs,
                        se-n-isch jo g'hirote!

        
",93,lustig-im-julie-si-gheimniss,14,2,0.0,0.14285714285714285
467,comedy,Herr ROTHFUCHS,M,,,,"
          
Herr Rothfuchs.

          
D'Tochter vom Herr Stockfisch?

        
",93,lustig-im-julie-si-gheimniss,7,3,0.18233333333333335,0.42857142857142855
469,comedy,Herr ROTHFUCHS,M,,,,"
          
Herr Rothfuchs.

          
Vom Fritz?

        
",93,lustig-im-julie-si-gheimniss,4,1,0.0,0.25
470,comedy,JULIE,F,,,,"
          
Julie.

          
Was sàit jetz dà do?... Ah, jetz geht mr e Liecht uf!

        
",94,lustig-im-julie-si-gheimniss,13,1,0.547,0.07692307692307693
471,comedy,group,sex_unknown,job_unknown,job_category_unknown,social_class_unknown,"
          
Adolph.

          
Se hàn im versteckte g'hirote in Strossburg, er hat mr's
                        gr ad g'stande vorig.

        
",94,lustig-im-julie-si-gheimniss,16,1,0.0,0.0625
472,comedy,Herr ROTHFUCHS,M,,,,"
          
Herr Rothfuchs.

          
O dà liederlige Zittel!

          

        
",94,lustig-im-julie-si-gheimniss,6,1,0.0,0.16666666666666666
473,comedy,Herr FRITZ,M,,,,"
          
Fritz

          
(mit zwei Pistole)

          
Allons!... vorwàrts, ich bi g'ristet?

        
",94,lustig-im-julie-si-gheimniss,11,1,0.0,0.09090909090909091
474,comedy,Herr ROTHFUCHS,M,,,,"
          
Herr Rothfuchs

          
(nimmt ne-n-an Ohr)

          
Kum emol do ane, Nitnutz!

        
",94,lustig-im-julie-si-gheimniss,14,1,0.0,0.07142857142857142
475,comedy,Herr FRITZ,M,,,,"
          
Fritz.

          
Lehn Se mi, Ferr Rothfuchs... ich will Blüet!

        
",95,lustig-im-julie-si-gheimniss,9,1,0.0,0.1111111111111111
476,comedy,group,sex_unknown,job_unknown,job_category_unknown,social_class_unknown,"
          
Adolph

          
Jà, mr wànn Blüet.

        
",95,lustig-im-julie-si-gheimniss,5,1,0.0,0.2
477,comedy,Herr ROTHFUCHS,M,,,,"
          
Herr Rothfuchs

          
(züem Fritz)

          
Zeig, sag mr emol, bisch Dü g'hirothe?

        
",95,lustig-im-julie-si-gheimniss,13,1,0.0,0.07692307692307693
478,comedy,Herr FRITZ,M,,,,"
          
Fritz.

          
Oh je!... 's wird mr schwach!

        
",95,lustig-im-julie-si-gheimniss,7,1,0.0,0.14285714285714285
479,comedy,JULIE,F,,,,"
          
Julie

          
(fir sich)

          
Dà Hasefüess

        
",95,lustig-im-julie-si-gheimniss,7,1,0.0,0.14285714285714285
480,comedy,Herr FRITZ,M,,,,"
          
Fritz

          
(fir sich)

          
Tiens, mi Fraü do?

        
",96,lustig-im-julie-si-gheimniss,9,1,0.0,0.1111111111111111
481,comedy,Herr ROTHFUCHS,M,,,,"
          
Herr Rothfuchs.

          
G'hirothe, ohne mi Permission!.. un noch derzue mit dr
                        einzige Person, wo mir g'falle hätt un wo-n-ich ha
                        welle hirothe!...

        
",96,lustig-im-julie-si-gheimniss,24,3,0.125,0.125
482,comedy,group,sex_unknown,job_unknown,job_category_unknown,social_class_unknown,"
          
Adolph.

          
Jà, un noch derzüe mit der einzige Person, wo-n-ihm, wo
                        mir, wo-n-uns g'falle hatt un wo mr hàn welle hirothe!

        
",96,lustig-im-julie-si-gheimniss,25,2,0.1875,0.08
483,comedy,Herr FRITZ,M,,,,"
          
Fritz

          
(zeigt uf si Fraü)

          
Sie, Ihne g'falle... Sie hàn jo alle Schlechtigkeite
                        vo-n-ere g'sàit!

        
",96,lustig-im-julie-si-gheimniss,19,2,0.2735,0.10526315789473684
484,comedy,JULIE,F,,,,"
          
Julie

          
(fir sich)

          
Sin jetz die drei amüsant!

        
",96,lustig-im-julie-si-gheimniss,10,1,0.0,0.1
485,comedy,Herr ROTHFUCHS,M,,,,"
          
Herr Rothfuchs.

          
Dü bisch irr... ich red' vo dr Andere.

        
",97,lustig-im-julie-si-gheimniss,10,1,0.0,0.1
486,comedy,Herr FRITZ,M,,,,"
          
Fritz.

          
Was fir e-n-Andere!

        
",97,lustig-im-julie-si-gheimniss,6,1,0.0,0.16666666666666666
488,comedy,Herr FRITZ,M,,,,"
          
Fritz.

          
Still!... wie traüsch Dü nur noch vor de-n-Aüge vo Dim
                        Mann z'erschine!

        
",97,lustig-im-julie-si-gheimniss,16,2,0.43949999999999995,0.125
489,comedy,Herr ROTHFUCHS,M,,,,"
          
Herr Rothfuchs

          
(züem Julie)

          
Ah çà... wer isch Ihre Mann?... dà do?...
(er zeigt uf
                        dr Adolph).

        
",97,lustig-im-julie-si-gheimniss,21,3,0.3283333333333333,0.14285714285714285
490,comedy,group,sex_unknown,job_unknown,job_category_unknown,social_class_unknown,"
          
Adolph.

          
Ich Ihre Mann?...

        
",98,lustig-im-julie-si-gheimniss,4,1,0.4379999999999999,0.25
491,comedy,JULIE,F,,,,"
          
Julie

          
(zeigt uf dr Fritz)

          
E nei... er!

        
",98,lustig-im-julie-si-gheimniss,10,1,0.547,0.1
492,comedy,Herr ROTHFUCHS,M,,,,"
          
Herr Rothfuchs.

          
Dü?

        
",98,lustig-im-julie-si-gheimniss,3,1,0.0,0.3333333333333333
495,comedy,Herr ROTHFUCHS,M,,,,"
          
Herr Rothfuchs.

          
Un siter wenn das?...

        
",99,lustig-im-julie-si-gheimniss,6,1,0.0,0.16666666666666666
496,comedy,JULIE,F,,,,"
          
Julie.

          
Siter allewil, wenn's I b'liebt... siter allewil!

        
",99,lustig-im-julie-si-gheimniss,9,2,0.0,0.2222222222222222
497,comedy,Herr FRITZ,M,,,,"
          
Fritz.

          
(zeigt uf dr Adolph

          
Drum sàhn Se jetz wohl, ass ich dà Springer do müess
                        kalt mache.

          

        
",99,lustig-im-julie-si-gheimniss,19,3,0.3646666666666667,0.15789473684210525
499,comedy,Herr FRITZ,M,,,,"
          
Fritz.

          
Wil ihr's känne mitnander!

        
",99,lustig-im-julie-si-gheimniss,6,2,0.197,0.3333333333333333
500,comedy,JULIE,F,,,,"
          
Julie.

          
Fritz, Dü redsch üs de Hitze!

        
",100,lustig-im-julie-si-gheimniss,7,1,0.53,0.14285714285714285
501,comedy,group,sex_unknown,job_unknown,job_category_unknown,social_class_unknown,"
          
Adolph.

          
Ich kenn jo die Dame gar nitt... ich ha se jo noch nie
                        g'sàh!

        
",100,lustig-im-julie-si-gheimniss,15,1,0.0,0.06666666666666667
502,comedy,Herr ROTHFUCHS,M,,,,"
          
Herr Rothfuchs.

          
Sie kenne d'Jumpfer Julie nitt?...

        
",100,lustig-im-julie-si-gheimniss,8,2,0.0,0.25
503,comedy,group,sex_unknown,job_unknown,job_category_unknown,social_class_unknown,"
          
Adolph.

          
D'Jumpfer Julie... Sie?... ah! jetz wird's mir klar! ha
                        ha ha... wie si mir so dumm!... enfin, 's isch güet...
                        awer ich ha nur 's Emma gern... ich ha mich nur fir's
                        Emma lo frisiere.

        
",100,lustig-im-julie-si-gheimniss,39,7,0.29971312288311397,0.1794871794871795
504,comedy,Herr ROTHFUCHS,M,,,,"
          
Herr Rothfuchs

          
(fir sich)

          
Wo soll ich mich geh verstecke!

        
",100,lustig-im-julie-si-gheimniss,12,2,0.0,0.16666666666666666
506,comedy,JULIE,F,,,,"
          
Julie.

          
Natirlig... Dü bisch glickliger as Dü's nur
                        verdiensch!

        
",101,lustig-im-julie-si-gheimniss,10,1,0.7970000000000002,0.1
508,comedy,Herr ROTHFUCHS,M,,,,"
          
Herr Rothfuchs.

          
Eh bien, un ich? wo isch jetz emol die Jumpfer Emma,
                        ass ich se hirothe ka?

        
",101,lustig-im-julie-si-gheimniss,18,3,0.18189290791672816,0.16666666666666666
509,comedy,group,sex_unknown,job_unknown,job_category_unknown,social_class_unknown,"
          
Adolph.

          
Wenn Sie nur d'Ente thàte vertrete!... denn Sie sin an
                        dr ganze G'schichte d'Schuld... was d'Hiroth
 abelangst
                        mit dr Jumpfer Emma, die känne Sie sich üs em Sinn
                        schla.

        
",101,lustig-im-julie-si-gheimniss,33,4,0.0985,0.12121212121212122
510,comedy,JULIE,F,,,,"
          
Julie.

          
D'Jumpfer Emma isch dert in ihrem Zimmer... sie soll
                        entscheide zwische-n-eüch Zwei 
(se klopft an Thüre
                        links).

        
",102,lustig-im-julie-si-gheimniss,23,1,0.0,0.043478260869565216
511,comedy,EMMA,F,,,,"
          
Emma

          
(kunnt üse)

          
Was das fir e Làrme-n-isch!

        
",102,lustig-im-julie-si-gheimniss,12,1,0.0,0.08333333333333333
512,comedy,group,sex_unknown,job_unknown,job_category_unknown,social_class_unknown,"
          
Adolph.

          
Kàm Se, mir wisse-n-alles!... 's isch alles üse ku!

        
",102,lustig-im-julie-si-gheimniss,12,1,0.0,0.08333333333333333
513,comedy,Herr ROTHFUCHS,M,,,,"
          
Herr Rothfuchs.

          
Endlig ha-n-ich denn 's Glick, ihre Reize z'bewundere!

        
",102,lustig-im-julie-si-gheimniss,13,4,0.17425,0.3076923076923077
515,comedy,Herr ROTHFUCHS,M,,,,"
          
Herr Rothfuchs.

          
Dr Herr Rothfuchs! .. dr Frind vo-n-Ihrem Vater... ich
                        ha-n-um Ihre Hand g'frogt, glich wo-n-i 's Portrait
                        g'sàh ha...

        
",103,lustig-im-julie-si-gheimniss,26,4,0.0,0.15384615384615385
516,comedy,EMMA,F,,,,"
          
Emma.

          
Oh Herr Rothfuchs... mi Hand g'hört im Herr Adolph.

        
",103,lustig-im-julie-si-gheimniss,10,2,0.0,0.2
518,comedy,Herr ROTHFUCHS,M,,,,"
          
Herr Rothfuchs.

          
Un dr Herr Stockfisch... was sàit dà derzü.

          

        
",103,lustig-im-julie-si-gheimniss,10,2,0.0,0.2
519,comedy,EMMA,F,,,,"
          
Emma.

          
Ich ha d'Erlaübniss... mi Vater hat mir grad
                        telegraphiert, ich soll nur wieder heimku, er thàt mich
                        frei lo hirothe, wer ich will.

        
",103,lustig-im-julie-si-gheimniss,25,4,0.14317710711244233,0.16
520,comedy,JULIE,F,,,,"
          
Julie

          
(züem Heu Rothfuchs)

          
Ich ha du reste im Emma scho g'sàit, was Sie alles fir
                        Eigeschafte hàn, so dass es züem vorüs nit hat welle
                        wisse vo-n-Ihne.

        
",104,lustig-im-julie-si-gheimniss,32,2,0.0,0.0625
521,comedy,Herr FRITZ,M,,,,"
          
Fritz.

          
Sie mien in minere Fraü verzeihe, Herr Rothfuchs, denn
                        ich bi an allem d'Schuld, wil ich Ihne nitt ha traüe
                        z'g'steh, ass ich scho g'hirothe bi...

        
",104,lustig-im-julie-si-gheimniss,29,4,0.0,0.13793103448275862
522,comedy,Herr ROTHFUCHS,M,,,,"
          
Herr Rothfuchs

          
(fir sich)

          
Eh bien, ich will ene zeige, was dr Herr Rothfuchs fir
                        Eigeschafte hat!
(lüt)
 Fritz, vo Morn eweg...

        
",104,lustig-im-julie-si-gheimniss,26,7,0.07795410339288349,0.2692307692307692
523,comedy,Herr FRITZ,M,,,,"
          
Fritz

          
(àngstlig)

          
Vo Morn eweg...

        
",104,lustig-im-julie-si-gheimniss,7,1,0.0,0.14285714285714285
524,comedy,Herr ROTHFUCHS,M,,,,"
          
Herr Rothfuchs.

          
Vo Morn eweg bisch Dü mi Associé!

        
",104,lustig-im-julie-si-gheimniss,9,2,0.0,0.2222222222222222
